----------------------------------------------------------------------------------------
Epoch 3/100 | Train Loss: 0.9084, Train Acc: 0.6876 | Val Loss: 0.6615, Val Acc: 0.7703
Epoch 4/100 | Train Loss: 0.8577, Train Acc: 0.7077 | Val Loss: 0.7009, Val Acc: 0.7585
Epoch 5/100 | Train Loss: 0.8272, Train Acc: 0.7186 | Val Loss: 0.6185, Val Acc: 0.7856
Epoch 6/100 | Train Loss: 0.8027, Train Acc: 0.7270 | Val Loss: 0.6266, Val Acc: 0.7826
Epoch 7/100 | Train Loss: 0.7842, Train Acc: 0.7330 | Val Loss: 0.5968, Val Acc: 0.7916
Epoch 8/100 | Train Loss: 0.7701, Train Acc: 0.7382 | Val Loss: 0.6071, Val Acc: 0.7895
Epoch 9/100 | Train Loss: 0.7625, Train Acc: 0.7409 | Val Loss: 0.6289, Val Acc: 0.7813
Epoch 10/100 | Train Loss: 0.7507, Train Acc: 0.7459 | Val Loss: 0.6369, Val Acc: 0.7849
Epoch 11/100 | Train Loss: 0.7439, Train Acc: 0.7487 | Val Loss: 0.5798, Val Acc: 0.8046
Epoch 12/100 | Train Loss: 0.7338, Train Acc: 0.7515 | Val Loss: 0.5870, Val Acc: 0.7997
Epoch 13/100 | Train Loss: 0.7280, Train Acc: 0.7542 | Val Loss: 0.5709, Val Acc: 0.8033
Epoch 14/100 | Train Loss: 0.7227, Train Acc: 0.7555 | Val Loss: 0.5813, Val Acc: 0.7996
Epoch 15/100 | Train Loss: 0.7173, Train Acc: 0.7570 | Val Loss: 0.5725, Val Acc: 0.8047
Epoch 16/100 | Train Loss: 0.7091, Train Acc: 0.7609 | Val Loss: 0.5677, Val Acc: 0.8081
Epoch 17/100 | Train Loss: 0.7110, Train Acc: 0.7593 | Val Loss: 0.5731, Val Acc: 0.8053
Epoch 18/100 | Train Loss: 0.7053, Train Acc: 0.7622 | Val Loss: 0.5544, Val Acc: 0.8109
Epoch 19/100 | Train Loss: 0.6997, Train Acc: 0.7647 | Val Loss: 0.5420, Val Acc: 0.8166
Epoch 20/100 | Train Loss: 0.6999, Train Acc: 0.7637 | Val Loss: 0.5450, Val Acc: 0.8127
Epoch 21/100 | Train Loss: 0.6976, Train Acc: 0.7649 | Val Loss: 0.5477, Val Acc: 0.8111
Epoch 22/100 | Train Loss: 0.6939, Train Acc: 0.7664 | Val Loss: 0.5813, Val Acc: 0.8014
Epoch 23/100 | Train Loss: 0.6913, Train Acc: 0.7664 | Val Loss: 0.5552, Val Acc: 0.8082
Epoch 24/100 | Train Loss: 0.6913, Train Acc: 0.7671 | Val Loss: 0.5605, Val Acc: 0.8067
Epoch 25/100 | Train Loss: 0.6900, Train Acc: 0.7672 | Val Loss: 0.6034, Val Acc: 0.7956
Epoch 26/100 | Train Loss: 0.5960, Train Acc: 0.7989 | Val Loss: 0.4724, Val Acc: 0.8399
